상품 ID	상품명 	상품 가격 	모바일 상품 가격 	정가 	상품 URL 	상품 모바일 URL	이미지 URL 	추가 이미지 URL	제휴사 카테고리명(대분류)	제휴사 카테고리명(중분류)	제휴사 카테고리명(소분류)	제휴사 카테고리명(세분류)	네이버 카테고리	가격비교 페이지 ID	상품상태	해외구매대행 여부	병행수입 여부	주문제작상품 여부	판매방식 구분	미성년자 구매불가 상품 여부	상품 구분	바코드	제품코드	모델명	브랜드	제조사	원산지	카드명/카드할인가격	이벤트	일반/제휴쿠폰	쿠폰다운로드필요 여부	카드 무이자 할부 정보	포인트	별도 설치비 유무	사전매칭코드	검색태그	Group ID	제휴사 상품 ID	코디상품ID	최소구매수량	상품평(리뷰,구매평) 개수	배송료	차등배송비 여부	차등배송비 내용	상품속성	구매옵션	셀러 ID (오픈마켓에 한함)	주 이용 고객층	성별	배송부가정보	
G1808221506_1029	[비비엠] NOV05 C1_노브05 C1	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221506_1029	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221506_1029	/image/image-view?type=GOODSDTL&id1=20180822_90bee3c5cc775b569372095b775ce82801476406fd1a0582e5000423b4cc43e8_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_90bee3c5cc775b569372095b775ce82801476406fd1a0582e5000423b4cc43e8_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221701_1030	[비비엠]AIR2ND 05 C4_에어세컨드 05 C4 / 누진안경 / 가벼운안경 / 사각안경	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221701_1030	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221701_1030	/image/image-view?type=GOODSDTL&id1=20180822_3cb228aaa5c3799c72e1fdf4b9d49c341c76e4a009c2cbddd5bbd3e97b3d4596_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_3cb228aaa5c3799c72e1fdf4b9d49c341c76e4a009c2cbddd5bbd3e97b3d4596_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221722_1031	[비비엠]AIR2ND 05 C2_에어세컨드 05 C2 / 사각안경 / 누진안경 / 가벼운안경	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221722_1031	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221722_1031	/image/image-view?type=GOODSDTL&id1=20180822_dbc703d66da034508c3e909925671ac26fa8bcb7f72b59f346979270d0a52f11_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_dbc703d66da034508c3e909925671ac26fa8bcb7f72b59f346979270d0a52f11_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201701_0967	[비비엠] FRANKLIN02 C1_프랭클린02 C1	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201701_0967	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201701_0967	/image/image-view?type=GOODSDTL&id1=20180820_7866f66c65229d2b3dc8a67d5b0a10790b735dd8ec25b5fc016d9668982d8eb6_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_7866f66c65229d2b3dc8a67d5b0a10790b735dd8ec25b5fc016d9668982d8eb6_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201715_0969	[비비엠]SCHWE 06 C5_슈에 06 C5 / 선글라스 / UV차단 / UV차단선글라스	150000	150000	150000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201715_0969	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201715_0969	/image/image-view?type=GOODSDTL&id1=20180820_012a9979c534633a7adccde2454d37cea602a2039440da97e78ce66897e26482_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_012a9979c534633a7adccde2454d37cea602a2039440da97e78ce66897e26482_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201722_0970	[비비엠]SCHWE 06 C3_슈에 06 C3 / 선글라스 / UV차단 / UV차단선글라스	150000	150000	150000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201722_0970	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201722_0970	/image/image-view?type=GOODSDTL&id1=20180820_0f9193dc02413d4e0825831aba0016d4061773ff138efbd7ae8a4d68325bf645_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_0f9193dc02413d4e0825831aba0016d4061773ff138efbd7ae8a4d68325bf645_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201729_0971	[비비엠]SCHWE 06 C1_슈에 06 C1 / 선글라스 / UV차단 / UV차단선글라스	150000	150000	150000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201729_0971	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201729_0971	/image/image-view?type=GOODSDTL&id1=20180820_ab4f6c98795c3f516432ac39d338773ac64942341f4bee07c58d801c69bfc5da_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_ab4f6c98795c3f516432ac39d338773ac64942341f4bee07c58d801c69bfc5da_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201736_0972	[비비엠]JANNE 01 C3_제이니 01 C3 / 선글라스 / UV차단 / UV차단선글라스 / 패션선글라스	175000	175000	175000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201736_0972	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201736_0972	/image/image-view?type=GOODSDTL&id1=20180820_7185d6294d2390b4cbe19249c85bed6b30d9d4724b73ee6a4efcf668a05110f1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_7185d6294d2390b4cbe19249c85bed6b30d9d4724b73ee6a4efcf668a05110f1_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201744_0974	[비비엠]GEORGE 01 C4_조지 01 C4 / 선글라스 / UV차단 / UV차단선글라스	200000	200000	200000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201744_0974	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201744_0974	/image/image-view?type=GOODSDTL&id1=20180820_d8e358001b41a4225fad7823238df00397fe833af12744a9bc101a0a38c923f0_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_d8e358001b41a4225fad7823238df00397fe833af12744a9bc101a0a38c923f0_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808210947_0975	[비비엠] FRANKLIN01 C5_프랭클린01 C5	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808210947_0975	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808210947_0975	/image/image-view?type=GOODSDTL&id1=20180821_3b75c5e2fedbbe65c399f374b8533156c495abe5ea1176a0fac092912e114ce6_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_3b75c5e2fedbbe65c399f374b8533156c495abe5ea1176a0fac092912e114ce6_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211105_0981	[비비엠] MARSHALL02 C4_마샬02 C4	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211105_0981	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211105_0981	/image/image-view?type=GOODSDTL&id1=20180821_80b5c02cf9869b51337da4ab45ce867c0783aba39064ad9a333d18be575f8f27_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_80b5c02cf9869b51337da4ab45ce867c0783aba39064ad9a333d18be575f8f27_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211111_0982	[비비엠] MARSHALL02 C3_마샬02 C3	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211111_0982	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211111_0982	/image/image-view?type=GOODSDTL&id1=20180821_64e546a8d96ce6e6923af9a0cffa59858cba0bcca5ddcdaff3366a154f84c147_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_64e546a8d96ce6e6923af9a0cffa59858cba0bcca5ddcdaff3366a154f84c147_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211134_0984	[비비엠] MARSHALL02 C1_마샬02 C1	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211134_0984	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211134_0984	/image/image-view?type=GOODSDTL&id1=20180821_8b5c905c2bd2d1770f469cb60db6ebc92651d3d3716830ae3c4fdc668b280f1e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_8b5c905c2bd2d1770f469cb60db6ebc92651d3d3716830ae3c4fdc668b280f1e_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211139_0985	[비비엠] MARSHALL01 C4_마샬01 C4	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211139_0985	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211139_0985	/image/image-view?type=GOODSDTL&id1=20180821_4d1f0eb3a70be869184a542b9ea7060e92037012af91bcde574aa52b33de78e6_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_4d1f0eb3a70be869184a542b9ea7060e92037012af91bcde574aa52b33de78e6_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211145_0986	[비비엠] MARSHALL01 C3_마샬01 C3	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211145_0986	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211145_0986	/image/image-view?type=GOODSDTL&id1=20180821_a13b07dfefb03df2965828ca52b9bf9ec81f19f7e2eefa97c1355209f3379c50_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_a13b07dfefb03df2965828ca52b9bf9ec81f19f7e2eefa97c1355209f3379c50_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211155_0987	[비비엠] MARSHALL01 C2_마샬01 C2	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211155_0987	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211155_0987	/image/image-view?type=GOODSDTL&id1=20180821_060110bf0d7fecb749a97eaf7df29538d309ebad91e99708a87c15022f6d86cb_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_060110bf0d7fecb749a97eaf7df29538d309ebad91e99708a87c15022f6d86cb_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211201_0988	[비비엠] MARSHALL01 C1_마샬01 C1	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211201_0988	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211201_0988	/image/image-view?type=GOODSDTL&id1=20180821_a3677f05c52b6579720a3312350a8f8c25782f25009ba43215f40ae2e5551dfd_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_a3677f05c52b6579720a3312350a8f8c25782f25009ba43215f40ae2e5551dfd_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211204_0989	[비비엠] MARTIN05 C4_마틴05 C4	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211204_0989	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211204_0989	/image/image-view?type=GOODSDTL&id1=20180821_3878c170de75aee983636c394f60b42c962d40f0e2acf9538b9ab983bae7ee30_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_3878c170de75aee983636c394f60b42c962d40f0e2acf9538b9ab983bae7ee30_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211210_0990	[비비엠] MARTIN05 C3_마틴05 C3	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211210_0990	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211210_0990	/image/image-view?type=GOODSDTL&id1=20180821_0f1cd7456302b13b7befb6756c6efa9d24c3ae050dca39b8ef9a8da8a572ed63_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_0f1cd7456302b13b7befb6756c6efa9d24c3ae050dca39b8ef9a8da8a572ed63_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201556_0965	[비비엠] FRANKLIN02 C5_프랭클린02 C5	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201556_0965	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201556_0965	/image/image-view?type=GOODSDTL&id1=20180820_8ebfba62a825bbabf9baddca9d2555fd23c8ea66c5395b3dbbcb3f86f43b9b81_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_8ebfba62a825bbabf9baddca9d2555fd23c8ea66c5395b3dbbcb3f86f43b9b81_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808201655_0966	[비비엠]WILLIEM 01 C4_윌리엄 01 C4 / 선글라스 / UV차단 / UV차단선글라스 / 미러선글라스	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808201655_0966	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808201655_0966	/image/image-view?type=GOODSDTL&id1=20180820_5ddb4f551e931c528c59e9ddc0af157aa4acab1d95f9e2461d6a39df07a6073b_110x110x01	/image/image-view?type=GOODSDTL&id1=20180820_5ddb4f551e931c528c59e9ddc0af157aa4acab1d95f9e2461d6a39df07a6073b_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211213_0991	[비비엠] MARTIN05 C2_마틴05 C2	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211213_0991	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211213_0991	/image/image-view?type=GOODSDTL&id1=20180821_6a8feef6e72e818aa0d66c8d3b95474832036418646f13a9e8a6302fc7a67347_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_6a8feef6e72e818aa0d66c8d3b95474832036418646f13a9e8a6302fc7a67347_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808220938_0997	[비비엠]GEORGE 01 C3_조지 01 C3 / 선글라스 / UV차단 / UV차단선글라스	200000	200000	200000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808220938_0997	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808220938_0997	/image/image-view?type=GOODSDTL&id1=20180822_d933841bd9294ce156562a11b30ad4c8c713ee272bd0669b6d6aba3c6ecf0504_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_d933841bd9294ce156562a11b30ad4c8c713ee272bd0669b6d6aba3c6ecf0504_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221012_1000	[비비엠]GEORGE 01 C2_조지 01 C2 / 선글라스 / UV차단 / UV차단선글라스	200000	200000	200000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221012_1000	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221012_1000	/image/image-view?type=GOODSDTL&id1=20180822_5be0b00692706bb4432f15558a502f7c55f9488ab1dd9140a58ce665b51a36f2_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_5be0b00692706bb4432f15558a502f7c55f9488ab1dd9140a58ce665b51a36f2_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221019_1001	[비비엠]GEORGE 01 C1_조지 01 C1 / 선글라스 / UV차단 / UV차단선글라스	200000	200000	200000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221019_1001	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221019_1001	/image/image-view?type=GOODSDTL&id1=20180822_8c6cfba0b35fbb967188c3b8e087c1ab4ca668a355c0d878b2d11968786ace7c_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_8c6cfba0b35fbb967188c3b8e087c1ab4ca668a355c0d878b2d11968786ace7c_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808220958_0999	[비비엠] MARTIN05 C1_마틴05 C1	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808220958_0999	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808220958_0999	/image/image-view?type=GOODSDTL&id1=20180822_58b62b1148df13be830833f6ec85a5129cdf41df85fec249586e7b3931834cbe_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_58b62b1148df13be830833f6ec85a5129cdf41df85fec249586e7b3931834cbe_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221026_1002	[비비엠] NIGHT09 C3_나이트09 C3	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221026_1002	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221026_1002	/image/image-view?type=GOODSDTL&id1=20180822_60f95561936e35ccd95d3a766fa5ac29f709e42c7c941072ec47d4c4dc200495_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_60f95561936e35ccd95d3a766fa5ac29f709e42c7c941072ec47d4c4dc200495_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221026_1003	[비비엠]GAN 06 C4_간 06 C3 / 선글라스 / UV차단 / UV차단선글라스 / 보잉선글라스	175000	175000	175000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221026_1003	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221026_1003	/image/image-view?type=GOODSDTL&id1=20180822_3acb4a2b5a2186fcbc789ec52777577fdc85d00598e6cdee52bdd39674e022e7_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_3acb4a2b5a2186fcbc789ec52777577fdc85d00598e6cdee52bdd39674e022e7_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221029_1004	[비비엠] NIGHT09 C2_나이트09 C2	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221029_1004	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221029_1004	/image/image-view?type=GOODSDTL&id1=20180822_61ec247846f161bf64aab629c96e436b1f77e39131c4ac538fd02e9af672fdce_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_61ec247846f161bf64aab629c96e436b1f77e39131c4ac538fd02e9af672fdce_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221034_1006	[비비엠] NIGHT09 C1_나이트09 C1	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221034_1006	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221034_1006	/image/image-view?type=GOODSDTL&id1=20180822_fd7cf0e0820c980fe34202cea2007d67c5f37886edd07e8d57fb8bce72acb012_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_fd7cf0e0820c980fe34202cea2007d67c5f37886edd07e8d57fb8bce72acb012_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221032_1005	[비비엠]GAN 06 C3_간 06 C3 / 선글라스 / UV차단 / UV차단선글라스 / 보잉선글라스	175000	175000	175000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221032_1005	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221032_1005	/image/image-view?type=GOODSDTL&id1=20180822_43865d412d28b5ca01eb0d9439f4a005e5b0ec8b873a48d6aaec85babc0b9dbd_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_43865d412d28b5ca01eb0d9439f4a005e5b0ec8b873a48d6aaec85babc0b9dbd_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221037_1007	[비비엠] NOV13 C1_노브13 C1	140000	140000	140000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221037_1007	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221037_1007	/image/image-view?type=GOODSDTL&id1=20180822_11a4b8cdeacfce5d6314427a264d3202b17595787762489f09eeabedf3b86ce0_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_11a4b8cdeacfce5d6314427a264d3202b17595787762489f09eeabedf3b86ce0_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221039_1008	[비비엠]GAN 06 C2_간 06 C2 / 선글라스 / UV차단 / UV차단선글라스 / 보잉선글라스	175000	175000	175000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221039_1008	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221039_1008	/image/image-view?type=GOODSDTL&id1=20180822_3ac7e7f482cd76cf15c6414157846b7782d2b43d526e2d399921b9deed664bbb_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_3ac7e7f482cd76cf15c6414157846b7782d2b43d526e2d399921b9deed664bbb_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221045_1009	[비비엠]GAN 06 C1_간 06 C1 / 선글라스 / UV차단 / UV차단선글라스 / 보잉선글라스	175000	175000	175000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221045_1009	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221045_1009	/image/image-view?type=GOODSDTL&id1=20180822_2974e4777578fa72a947e13d247af819ce2bd4ebd0d259be9c2fe751e73d0dcf_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_2974e4777578fa72a947e13d247af819ce2bd4ebd0d259be9c2fe751e73d0dcf_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221053_1011	[비비엠]DUNA 06 C2_두나 06 C2 / 선글라스 / UV차단 / UV차단선글라스 / 보잉선글라스 / 미러선글라스	140000	140000	140000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221053_1011	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221053_1011	/image/image-view?type=GOODSDTL&id1=20180822_74f456a14ccb7e9875ecdad6370beac99133dd538543868995359c13ee8c43e3_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_74f456a14ccb7e9875ecdad6370beac99133dd538543868995359c13ee8c43e3_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211044_0979	[비비엠] FRANKLIN01 C2_프랭클린01 C2	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211044_0979	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211044_0979	/image/image-view?type=GOODSDTL&id1=20180821_99fb440d78fb67c0c94672c0bfb2725ad9a4fb0f548d679de686228b1bd996ed_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_99fb440d78fb67c0c94672c0bfb2725ad9a4fb0f548d679de686228b1bd996ed_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808211101_0980	[비비엠] FRANKLIN01 C1_프랭클린01 C1	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808211101_0980	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808211101_0980			아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221046_1010	[비비엠] NOV11 C2_노브11 C2	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221046_1010	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221046_1010	/image/image-view?type=GOODSDTL&id1=20180822_3008edb631442089124d440edb3eeaf2b436c92ce5f18f3ab1f3a7cc27b3e356_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_3008edb631442089124d440edb3eeaf2b436c92ce5f18f3ab1f3a7cc27b3e356_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221100_1012	[비비엠]NOV 05 C4_노브 05 C4 / 하금테 / 패션안경	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221100_1012	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221100_1012	/image/image-view?type=GOODSDTL&id1=20180822_dd0e980e5240a1f02bb16f1ec41ce1f16810a7497a5ad5a3a6f684f577e55de1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_dd0e980e5240a1f02bb16f1ec41ce1f16810a7497a5ad5a3a6f684f577e55de1_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221109_1013	[비비엠]EMIL 03 C1_에밀 03 C1 / 금테안경 / 패션안경 / 트랜드안경	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221109_1013	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221109_1013	/image/image-view?type=GOODSDTL&id1=20180822_db4a3530c1a2d19fd1b36cdd4c11834d36a4bc90bf426d3a7b86d3841bd747d8_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_db4a3530c1a2d19fd1b36cdd4c11834d36a4bc90bf426d3a7b86d3841bd747d8_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221129_1014	[비비엠] NOV10 C2_노브10 C2	145000	145000	145000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221129_1014	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221129_1014	/image/image-view?type=GOODSDTL&id1=20180822_bce5d6cf9a6c438788be9ee4712ad25fdf3273948cdf564605c4d2b3938167f3_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_bce5d6cf9a6c438788be9ee4712ad25fdf3273948cdf564605c4d2b3938167f3_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221353_1017	[비비엠] NOV06 C5_노브06 C5	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221353_1017	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221353_1017	/image/image-view?type=GOODSDTL&id1=20180822_34bda0cfcef23d379f7809e71275d20ef54cea9bf795d4faa1ff249c9179452a_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_34bda0cfcef23d379f7809e71275d20ef54cea9bf795d4faa1ff249c9179452a_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
